"id";"temperature";"pressure";"depth";"depthw";"surface";"conductivitya";"conductivitys";"resistivity";"salinity";"solidsd";"waterd";"pressureb";"ph";"phmv";"orp";"concetrationo";"saturationo";"pressureo";"voltage";"battery";"time"
930;16.590795516967773;1.4078636169433594;3.8534040451049805;-3.2474629878997803;3.2474629878997803;391.89520263671875;466.8841857910156;2551.70263671875;0.22658178210258484;0.3034747242927551;0.9990220069885254;649.8898315429688;8.762721061706543;-97.95904541015625;129.3775634765625;8.387848854064941;101.07867431640625;134.61126708984375;0.04500000178813934;94.0;"2021-04-16 18:34:46"
931;16.526962280273438;1.4826393127441406;4.0465192794799805;-3.4199447631835938;3.4199447631835938;391.436767578125;467.016357421875;2554.69091796875;0.2266371250152588;0.30356061458587646;0.9990328550338745;649.9273681640625;8.76030158996582;-97.80406951904297;129.62074279785156;8.407231330871582;101.1692123413086;134.75198364257812;0.035999998450279236;94.0;"2021-04-16 18:34:52"
932;16.56801414489746;1.4868831634521484;4.057779312133789;-3.429734230041504;3.429734230041504;391.9389343261719;467.178466796875;2551.41796875;0.22672487795352936;0.30366599559783936;0.9990260004997253;649.9423828125;8.75507640838623;-97.52989196777344;129.89254760742188;8.40829086303711;101.26786041259766;134.87872314453125;0.035999998450279236;94.0;"2021-04-16 18:34:58"
933;16.61631965637207;0.6470909118652344;1.9309841394424438;-1.4926186800003052;1.4926186800003052;392.6575622558594;467.5208740234375;2546.748291015625;0.2269037365913391;0.30388855934143066;0.9990178942680359;649.85986328125;8.738609313964844;-96.63819885253906;130.41229248046875;8.457452774047852;101.9776382446289;135.79714965820312;0.035999998450279236;94.0;"2021-04-16 18:35:05"
934;16.74523162841797;0.22058582305908203;0.8113663792610168;-0.5088165402412415;0.5088165402412415;393.58489990234375;467.25518798828125;2540.747802734375;0.22679206728935242;0.30371585488319397;0.998995840549469;649.8372802734375;8.729056358337402;-96.15421295166016;130.30262756347656;8.394052505493164;101.49356842041016;135.1229248046875;0.027000000700354576;94.0;"2021-04-16 18:35:11"
935;16.710735321044922;0.20828628540039062;0.7795886993408203;-0.48044565320014954;0.48044565320014954;393.5382385253906;467.5655212402344;2541.049072265625;0.22694140672683716;0.3039175868034363;0.9990018606185913;649.8748168945312;8.732721328735352;-96.3449478149414;130.06658935546875;8.393449783325195;101.40618133544922;135.02117919921875;0.035999998450279236;94.0;"2021-04-16 18:35:17"
936;16.674165725708008;0.21652698516845703;0.8110664486885071;-0.49945417046546936;0.49945417046546936;393.1174011230469;467.45343017578125;2543.769287109375;0.2268795669078827;0.30384474992752075;0.999008059501648;649.7848510742188;8.738475799560547;-96.6501235961914;129.82339477539062;8.386757850646973;101.26116180419922;134.81607055664062;0.035999998450279236;94.0;"2021-04-16 18:35:24"
937;16.651870727539062;0.24534988403320312;0.8636316061019897;-0.5659387707710266;0.5659387707710266;392.8893737792969;467.41900634765625;2545.24560546875;0.2268587350845337;0.3038223683834076;0.9990118145942688;649.7922973632812;8.743755340576172;-96.933837890625;129.61598205566406;8.397696495056152;101.34429931640625;134.9326171875;0.027000000700354576;94.0;"2021-04-16 18:35:30"
938;16.61143684387207;0.26087379455566406;0.8940040469169617;-0.6017471551895142;0.6017471551895142;392.1180114746094;466.9303283691406;2550.252685546875;0.22660820186138153;0.30350470542907715;0.9990185499191284;649.7398681640625;8.747330665588379;-97.11742401123047;129.53729248046875;8.379243850708008;101.04317474365234;134.52833557128906;0.035999998450279236;94.0;"2021-04-16 18:35:36"
939;16.49103355407715;0.2750692367553711;0.9026428461074829;-0.6344912052154541;0.6344912052154541;391.54644775390625;467.5299987792969;2553.975341796875;0.22688741981983185;0.3038945198059082;0.9990390539169312;649.7023315429688;8.752864837646484;-97.38206481933594;129.3465576171875;8.39415168762207;100.9706802368164;134.44679260253906;0.035999998450279236;94.0;"2021-04-16 18:35:43"
